Dataset,Model,outlier_mode,scaler,AUCROC,AUCPR,Accuracy,MCC,F1 Score,Precision,Recall,Time Train,Time Test
data_BoTIoT.csv,OCSVM,local,StandardScaler,87.88076133086437,97.49620461631609,71.27142857142857,0.36806976880104925,0.8118626625502853,0.9814521601447637,0.6922463305679643,0.005049467086791992,0.10330724716186523
data_BoTIoT.csv,LOF,local,StandardScaler,88.85083091843032,97.40599614705906,69.75714285714287,0.34526402854279475,0.8004524460363842,0.9781156415572448,0.677409061901723,0.002622842788696289,0.09681558609008789
data_BoTIoT.csv,DeepSVDD,local,StandardScaler,82.72175042980042,96.81515556426545,61.4,0.2736763294825793,0.7308228730822872,0.9729442970822281,0.5851946394384173,0.3990635871887207,0.002652406692504883
data_BoTIoT.csv,HBOS,local,StandardScaler,77.80697601835674,95.24118592852692,37.42857142857143,0.10405933344778441,0.4783230109575988,0.943609022556391,0.32035737077217613,0.0034027099609375,0.007445812225341797
data_BoTIoT.csv,PCA,local,StandardScaler,84.57502502083616,96.9555476597313,60.042857142857144,0.2639151899096071,0.718696570451574,0.9722448979591837,0.5700382897255903,0.0009136199951171875,0.005661725997924805
data_BoTIoT.csv,LODA,local,StandardScaler,73.27678798720886,94.31733529493886,35.785714285714285,0.10520734437210678,0.4553495698533866,0.9465994962216625,0.2997766432673899,0.009931802749633789,0.0387721061706543
data_BoTIoT.csv,ECOD,local,StandardScaler,81.33807421511293,96.58620311775961,21.085714285714285,0.10857013707737573,0.21377739823512665,0.9907651715039578,0.11981493299298021,0.0021631717681884766,0.06980299949645996
data_BoTIoT.csv,COPOD,local,StandardScaler,76.75335471001985,94.98165163727809,17.1,0.07167535002398533,0.14118691727097823,0.9754601226993865,0.07610082961072112,0.0017385482788085938,0.05930829048156738
data_BoTIoT.csv,AutoEncoder,local,StandardScaler,87.70671613294695,97.6229430108781,67.2,0.32064735229566343,0.7800344893657789,0.9762589928057553,0.6494894703254627,0.1717076301574707,0.3290669918060303
data_BoTIoT.csv,DevNet,local,StandardScaler,49.45217881790063,91.05750403788147,29.65714285714286,0.08595514694369345,0.36676954732510286,0.9456233421750663,0.22750478621569878,0.13791155815124512,0.09182310104370117
data_BoTIoT.csv,LUNAR,local,StandardScaler,91.85789734308361,98.58250357751184,71.11428571428571,0.3807425171699238,0.8099266779469825,0.9858123569794051,0.6873005743458839,0.7114410400390625,0.13695788383483887
data_BoTIoT.csv,AE1SVM,local,StandardScaler,89.53313909492574,97.79226563355498,74.54285714285714,0.3933610145780213,0.8370519385515728,0.9805055698371894,0.7302169751116784,1.4650866985321045,0.4202892780303955
data_BoTIoT.csv,ALAD,local,StandardScaler,54.182773285070155,90.96408302720434,23.9,0.038795872487796076,0.2782820755995123,0.9227313566936208,0.16384811742182515,4.32414436340332,0.008455514907836914
data_BoTIoT.csv,CBLOF,cluster,StandardScaler,97.55633795413769,99.2565077860846,98.74285714285715,0.9311052262921955,0.9930335655478151,0.9861635220125786,1.0,0.022962570190429688,0.005120754241943359
data_BoTIoT.csv,KNN,cluster,StandardScaler,98.01168020436197,99.52033694802896,98.7,0.9287013775293231,0.9927977839335179,0.9856985698569857,1.0,0.0023419857025146484,0.5357904434204102
data_BoTIoT.csv,IForest,cluster,StandardScaler,99.50778753293899,99.85115128341215,98.81428571428572,0.9351029241030647,0.9934267838758217,0.9869394177812746,1.0,0.12210702896118164,0.17963743209838867
data_BoTIoT.csv,OCSVM,cluster,StandardScaler,98.14560439560441,99.571360533418,98.81428571428572,0.9351029241030647,0.9934267838758217,0.9869394177812746,1.0,0.005340099334716797,0.10560297966003418
data_BoTIoT.csv,LOF,cluster,StandardScaler,99.24348710122786,99.83172901017272,98.6,0.9230769230769231,0.9922480620155039,0.9846153846153847,1.0,0.0028786659240722656,0.09314322471618652
data_BoTIoT.csv,DeepSVDD,cluster,StandardScaler,99.78922544292442,99.95117667793741,98.4857142857143,0.9166219862056973,0.9916205533596838,0.9833803700219504,1.0,0.39156675338745117,0.0029497146606445312
data_BoTIoT.csv,HBOS,cluster,StandardScaler,99.7924667806683,99.9519651839296,98.41428571428571,0.9125727471869838,0.9912287633346503,0.9826100579664735,1.0,0.003332853317260742,0.008329391479492188
data_BoTIoT.csv,PCA,cluster,StandardScaler,99.79395604395604,99.95219123505976,98.75714285714285,0.9319056342228682,0.9931121843084475,0.9863186035540179,1.0,0.0009119510650634766,0.005570650100708008
data_BoTIoT.csv,LODA,cluster,StandardScaler,96.61943803963894,98.22098145812713,98.6,0.9233726918320138,0.992214807753416,0.9887587080430652,0.9956951530612245,0.009914636611938477,0.03685903549194336
data_BoTIoT.csv,ECOD,cluster,StandardScaler,40.724255017941246,89.80911888598163,21.02857142857143,0.0837072123416807,0.2178834182229768,0.9673366834170855,0.12276785714285714,0.002190828323364258,0.07011866569519043
data_BoTIoT.csv,COPOD,cluster,StandardScaler,23.726745591780666,85.53259803223814,22.228571428571428,0.0471556551804228,0.24702627939142463,0.9321503131524008,0.14237882653061223,0.0017464160919189453,0.05927228927612305
data_BoTIoT.csv,AutoEncoder,cluster,StandardScaler,99.72527472527473,99.93626513702995,98.82857142857144,0.9359011672666964,0.9935054649136701,0.9870947434686811,1.0,0.24923253059387207,0.3167605400085449
data_BoTIoT.csv,DevNet,cluster,StandardScaler,4.787915767268449,74.68400870323113,9.1,-0.336745543607828,0.0068674886842515995,0.16296296296296298,0.00350765306122449,0.1374056339263916,0.09138727188110352
data_BoTIoT.csv,LUNAR,cluster,StandardScaler,99.86263736263736,99.9681224099458,99.04285714285714,0.9478239731499774,0.9946871778605979,0.9894305095440922,1.0,0.6697206497192383,0.10845685005187988
data_BoTIoT.csv,AE1SVM,cluster,StandardScaler,99.58791208791209,99.90442816183499,98.65714285714286,0.9262935649574582,0.9925621142585852,0.9852340559220861,1.0,2.409963846206665,0.4357178211212158
data_BoTIoT.csv,ALAD,cluster,StandardScaler,80.25333244561561,97.09122571831895,54.0,0.2613144569791065,0.6583191850594228,0.9841370558375635,0.4945790816326531,4.17900013923645,0.00837850570678711
data_BoTIoT.csv,CBLOF,global,StandardScaler,99.16501487260727,99.83461921434869,98.55714285714285,0.922041416048004,0.9919949274787985,0.9841169995282277,1.0,0.02234673500061035,0.005478858947753906
data_BoTIoT.csv,KNN,global,StandardScaler,99.55757977497697,99.89921755550995,98.65714285714286,0.9275729709128244,0.9925455987311658,0.9852015113350125,1.0,0.0022280216217041016,0.5205159187316895
data_BoTIoT.csv,IForest,global,StandardScaler,99.78849713875672,99.9506883058075,98.94285714285715,0.9432647496554958,0.9941223193010326,0.9883133291219204,1.0,0.12165331840515137,0.20610857009887695
data_BoTIoT.csv,OCSVM,global,StandardScaler,97.97843665768194,99.52290076335878,98.52857142857144,0.9204571127769257,0.9918377050479436,0.9838075774249332,1.0,0.004894733428955078,0.10226845741271973
data_BoTIoT.csv,LOF,global,StandardScaler,99.34012227152479,99.87860665510796,98.6,0.9244146429230424,0.9922308546059934,0.9845814977973568,1.0,0.0027565956115722656,0.0899958610534668
